query,page,clicks_28d,impressions_28d,ctr_28d,position_28d,topic,topic_group,language,intent,is_brand,is_local,is_commercial_modifier,position_bucket,clicks_90d,impressions_90d,ctr_90d,position_90d,clicks_prev28,impressions_prev28,position_prev28,page_locale,page_type,language_mismatch
seo продвижение что входит,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,1,0.0,48.0,seo,services_web,ru,commercial_investigation,False,False,False,21-50,0,2,0.0,51.0,0.0,1.0,54.0,ru,blog,False
seo продвижение это простым языком,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,1,0.0,52.0,seo,services_web,ru,informational,False,False,False,51+,0,1,0.0,52.0,,,,ru,blog,False
seo продвижения,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,1,0.0,57.0,seo,services_web,ru,commercial_investigation,False,False,False,51+,0,2,0.0,66.5,0.0,1.0,76.0,ru,blog,False
seo раскрутка,https://gptbot.uz/ru/seo-prodvizhenie-saytov-tashkent/,0,1,0.0,21.0,seo,services_web,ru,commercial_investigation,False,False,False,21-50,0,1,0.0,21.0,,,,ru,landing,False
seo раскрутка сайта,https://gptbot.uz/ru/seo-prodvizhenie-saytov-tashkent/,0,1,0.0,14.0,seo,services_web,ru,commercial_investigation,False,False,False,11-20,0,1,0.0,14.0,,,,ru,landing,False
seo раскрутка сайта заказать,https://gptbot.uz/ru/seo-prodvizhenie-saytov-tashkent/,0,1,0.0,26.0,seo,services_web,ru,commercial,False,False,True,21-50,0,1,0.0,26.0,,,,ru,landing,False
seo раскрутка сайтов недорого,https://gptbot.uz/ru/seo-prodvizhenie-saytov-tashkent/,0,1,0.0,28.0,seo,services_web,ru,commercial_investigation,False,False,False,21-50,0,1,0.0,28.0,,,,ru,landing,False
seo сайта стоимость,https://gptbot.uz/ru/blog/skolko-stoit-seo-prodvizhenie-uzbekistan-2026/,0,1,0.0,1.0,seo,services_web,ru,commercial,False,False,True,1-3,0,1,0.0,1.0,,,,ru,blog,False
seo сайта стоимость,https://gptbot.uz/ru/blog/stoimost-seo-prodvizheniya-v-tashkente/,0,1,0.0,10.0,seo,services_web,ru,commercial,False,False,True,4-10,0,1,0.0,10.0,,,,ru,blog,False
seo ташкент,https://gptbot.uz/ru/lokalnoe-seo-tashkent/,0,1,0.0,70.0,seo,services_web,ru,commercial,False,True,False,51+,0,1,0.0,70.0,,,,ru,landing,False
seo услуги,https://gptbot.uz/ru/seo-prodvizhenie-saytov-tashkent/,0,1,0.0,11.0,seo,services_web,ru,commercial,False,False,True,11-20,0,1,0.0,11.0,,,,ru,landing,False
shu haqda maʼlumot,https://gptbot.uz/uz/blog/ai-chat-nima-va-qanday-turlari-bor/,0,1,0.0,1.0,other,other,neutral,unknown,False,False,False,1-3,0,1,0.0,1.0,,,,uz,blog,False
smm,https://gptbot.uz/uz/blog/smm-nima/,0,1,0.0,10.0,smm,services_marketing,neutral,commercial_investigation,False,False,False,4-10,0,1,0.0,10.0,,,,uz,blog,False
smm mutaxassisi,https://gptbot.uz/uz/blog/smm-nima/,0,1,0.0,46.0,smm,services_marketing,neutral,commercial_investigation,False,False,False,21-50,0,1,0.0,46.0,,,,uz,blog,False
smm tashkent,https://gptbot.uz/ru/smm-prodvizhenie-tashkent/,0,1,0.0,13.0,smm,services_marketing,en,commercial,False,True,False,11-20,0,1,0.0,13.0,,,,ru,landing,False
smm продвижение что это такое,https://gptbot.uz/ru/blog/chto-takoe-smm-prodvizhenie/,0,1,0.0,34.0,smm,services_marketing,ru,informational,False,False,False,21-50,0,2,0.0,33.5,0.0,1.0,33.0,ru,blog,False
smm специалист стоимость,https://gptbot.uz/ru/smm-prodvizhenie-tashkent/,0,1,0.0,29.0,smm,services_marketing,ru,commercial,False,False,True,21-50,0,1,0.0,29.0,,,,ru,landing,False
smm специалист цена,https://gptbot.uz/ru/smm-prodvizhenie-tashkent/,0,1,0.0,28.0,smm,services_marketing,ru,commercial,False,False,True,21-50,0,1,0.0,28.0,,,,ru,landing,False
smm стоимость,https://gptbot.uz/ru/blog/stoimost-i-pakety-smm-uslug-v-tashkente/,0,1,0.0,21.0,smm,services_marketing,ru,commercial,False,False,True,21-50,0,1,0.0,21.0,,,,ru,blog,False
smm услуги стоимость,https://gptbot.uz/ru/blog/stoimost-i-pakety-smm-uslug-v-tashkente/,0,1,0.0,1.0,smm,services_marketing,ru,commercial,False,False,True,1-3,0,1,0.0,1.0,,,,ru,blog,False
smm услуги цена,https://gptbot.uz/ru/smm-prodvizhenie-tashkent/,0,1,0.0,12.0,smm,services_marketing,ru,commercial,False,False,True,11-20,0,1,0.0,12.0,,,,ru,landing,False
smm цена,https://gptbot.uz/ru/blog/skolko-stoit-smm-i-vedenie-instagram-uzbekistan/,0,1,0.0,14.0,smm,services_marketing,ru,commercial,False,False,True,11-20,0,1,0.0,14.0,,,,ru,blog,False
smm что входит,https://gptbot.uz/ru/blog/chto-vhodit-v-uslugi-smm-specialista/,0,1,0.0,22.0,smm,services_marketing,ru,commercial_investigation,False,False,False,21-50,0,1,0.0,22.0,,,,ru,blog,False
target reklama,https://gptbot.uz/uz/blog/target-reklama-nima/,0,1,0.0,12.0,digital_marketing,services_marketing,neutral,commercial_investigation,False,False,False,11-20,0,1,0.0,12.0,,,,uz,blog,False
telegram ads цена,https://gptbot.uz/ru/blog/telegram-ads-stoimost-i-zapusk-uzbekistan/,0,1,0.0,2.0,telegram_ads,services_marketing,ru,commercial,False,False,True,1-3,0,1,0.0,2.0,,,,ru,blog,False
toshkentda chat bot yaratish,https://gptbot.uz/ru/blog/,0,1,0.0,80.0,chatbot_dev,services_bots,en,commercial,False,True,True,51+,0,1,0.0,80.0,,,,ru,blog_index,False
toshkentda chat bot yaratish,https://gptbot.uz/ru/luchshie-razrabotchiki-chat-botov-tashkent/,0,1,0.0,78.0,chatbot_dev,services_bots,en,commercial,False,True,True,51+,0,1,0.0,78.0,,,,ru,landing,False
toshkentda chat bot yaratish,https://gptbot.uz/uz/,0,1,0.0,75.0,chatbot_dev,services_bots,en,commercial,False,True,True,51+,0,1,0.0,75.0,,,,uz,home,False
toshkentda chat bot yaratish,https://gptbot.uz/uz/blog/toshkentda-biznes-uchun-chat-bot-qaysi-kanal/,0,1,0.0,59.0,chatbot_dev,services_bots,en,commercial,False,True,True,51+,0,1,0.0,59.0,,,,uz,blog,False
toshkentda chat bot yaratish,https://gptbot.uz/uz/chat-bot-narxi/,0,1,0.0,98.0,chatbot_dev,services_bots,en,commercial,False,True,True,51+,0,1,0.0,98.0,,,,uz,landing,False
uzb,https://gptbot.uz/ru/blog/skolko-stoit-smm-i-vedenie-instagram-uzbekistan/,0,1,0.0,2.0,other,other,uz,unknown,False,True,False,1-3,0,1,0.0,2.0,,,,ru,blog,True
uzb chat,https://gptbot.uz/ru/gpt-chat/,0,1,0.0,9.0,other,other,uz,unknown,False,True,False,4-10,0,1,0.0,9.0,,,,ru,landing,True
veb-sayt yaratish,https://gptbot.uz/uz/sayt-yaratish/,0,1,0.0,55.0,webdev,services_web,neutral,commercial,False,False,True,51+,0,2,0.0,58.5,0.0,1.0,62.0,uz,landing,False
versus chatgpt,https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,0,1,0.0,31.0,chatgpt_online,chatgpt_product,neutral,transactional,False,False,False,21-50,0,1,0.0,31.0,,,,ru,landing,False
vs chat gpt,https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,0,1,0.0,8.0,chatgpt_alternatives,chatgpt_product,en,informational,False,False,False,4-10,0,1,0.0,8.0,,,,ru,landing,False
vs chatgpt,https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,0,1,0.0,25.0,chatgpt_alternatives,chatgpt_product,neutral,informational,False,False,False,21-50,0,1,0.0,25.0,,,,ru,landing,False
what does gpt stand for in chat gpt,https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,0,1,0.0,7.0,chatgpt_online,chatgpt_product,en,transactional,False,False,False,4-10,0,1,0.0,7.0,,,,ru,landing,False
what gpt stands for in chat gpt,https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,0,1,0.0,6.0,chatgpt_online,chatgpt_product,en,transactional,False,False,False,4-10,0,1,0.0,6.0,,,,ru,landing,False
а в узбекистане,https://gptbot.uz/ru/blog/chatgpt-i-claude-v-uzbekistane/,0,1,0.0,1.0,other,other,ru,unknown,False,True,False,1-3,0,1,0.0,1.0,,,,ru,blog,False
а в узбекистане?,https://gptbot.uz/ru/blog/chatgpt-i-claude-v-uzbekistane/,0,1,0.0,7.0,other,other,ru,unknown,False,True,False,4-10,0,1,0.0,7.0,,,,ru,blog,False
а узбекистан,https://gptbot.uz/ru/blog/chatgpt-i-claude-v-uzbekistane/,0,1,0.0,6.0,other,other,ru,unknown,False,True,False,4-10,0,1,0.0,6.0,,,,ru,blog,False
автоматизация заявок,https://gptbot.uz/ru/avtomatizatsiya-zayavok/,0,1,0.0,18.0,leads_automation,services_bots,ru,commercial_investigation,False,False,False,11-20,0,2,0.0,45.0,,,,ru,landing,False
автоматизация продаж crm,https://gptbot.uz/ru/avtomatizatsiya-prodazh/,0,1,0.0,15.0,leads_automation,services_bots,ru,commercial_investigation,False,False,False,11-20,0,1,0.0,15.0,,,,ru,landing,False
автоматизация продаж с помощью ии,https://gptbot.uz/ru/avtomatizatsiya-prodazh/,0,1,0.0,17.0,leads_automation,services_bots,ru,commercial_investigation,False,False,False,11-20,0,1,0.0,17.0,,,,ru,landing,False
автоматизировать продажи,https://gptbot.uz/ru/avtomatizatsiya-prodazh/,0,1,0.0,72.0,leads_automation,services_bots,ru,commercial_investigation,False,False,False,51+,0,2,0.0,73.0,,,,ru,landing,False
ай менеджер,https://gptbot.uz/ru/blog/ai-menedzher-dlya-instagram/,0,1,0.0,60.0,other,other,ru,unknown,False,False,False,51+,0,1,0.0,60.0,,,,ru,blog,False
арендовать сервер для бота,https://gptbot.uz/ru/blog/hosting-dlya-telegram-bota/,0,1,0.0,88.0,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,51+,0,1,0.0,88.0,,,,ru,blog,False
биржа посевов в телеграме,https://gptbot.uz/ru/blog/telegram-ads-ili-posevy-v-kanalah/,0,1,0.0,21.0,telegram_bots,services_bots,ru,commercial_investigation,False,False,False,21-50,0,1,0.0,21.0,,,,ru,blog,False
бот для записи на прием,https://gptbot.uz/ru/blog/telegram-bot-dlya-zapisi-klientov/,0,1,0.0,30.0,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,21-50,0,1,0.0,30.0,,,,ru,blog,False
бот для записи на услуги,https://gptbot.uz/ru/blog/telegram-bot-dlya-zapisi-klientov/,0,1,0.0,22.0,chatbot_dev,services_bots,ru,commercial,False,False,True,21-50,0,1,0.0,22.0,,,,ru,blog,False
біржа реклами для телеграм,https://gptbot.uz/ru/blog/telegram-ads-ili-posevy-v-kanalah/,0,1,0.0,70.0,telegram_ads,services_marketing,ru,commercial_investigation,False,False,False,51+,0,1,0.0,70.0,,,,ru,blog,False
в ташкенте,https://gptbot.uz/ru/internet-reklama-tashkent/,0,1,0.0,2.0,other,other,ru,unknown,False,True,False,1-3,0,1,0.0,2.0,,,,ru,landing,False
в чатах,https://gptbot.uz/ru/avtomatizatsiya-prodazh/,0,1,0.0,2.0,other,other,ru,unknown,False,False,False,1-3,0,1,0.0,2.0,,,,ru,landing,False
вебмастер продвижение сайтов,https://gptbot.uz/ru/blog/prodvizhenie-sayta-v-yandekse-uzbekistan/,0,1,0.0,18.0,seo,services_web,ru,commercial_investigation,False,False,False,11-20,0,1,0.0,18.0,,,,ru,blog,False
ведение инстаграм,https://gptbot.uz/ru/blog/skolko-stoit-smm-i-vedenie-instagram-uzbekistan/,0,1,0.0,28.0,instagram_bots,services_bots,ru,commercial_investigation,False,False,False,21-50,0,1,0.0,28.0,,,,ru,blog,False
ведение социальных сетей стоимость,https://gptbot.uz/ru/smm-prodvizhenie-tashkent/,0,1,0.0,9.0,other,other,ru,unknown,False,False,True,4-10,0,1,0.0,9.0,,,,ru,landing,False
ведение социальных сетей цена,https://gptbot.uz/ru/smm-prodvizhenie-tashkent/,0,1,0.0,17.0,other,other,ru,unknown,False,False,True,11-20,0,1,0.0,17.0,,,,ru,landing,False
ведение соцсетей,https://gptbot.uz/ru/smm-prodvizhenie-tashkent/,0,1,0.0,14.0,other,other,ru,unknown,False,False,False,11-20,0,1,0.0,14.0,,,,ru,landing,False
ведение соцсетей под ключ,https://gptbot.uz/ru/smm-prodvizhenie-tashkent/,0,1,0.0,8.0,other,other,ru,unknown,False,False,True,4-10,0,1,0.0,8.0,,,,ru,landing,False
ведение соцсетей стоимость,https://gptbot.uz/ru/smm-prodvizhenie-tashkent/,0,1,0.0,1.0,other,other,ru,unknown,False,False,True,1-3,0,1,0.0,1.0,,,,ru,landing,False
ведение соцсетей цена,https://gptbot.uz/ru/blog/skolko-stoit-smm-i-vedenie-instagram-uzbekistan/,0,1,0.0,2.0,other,other,ru,unknown,False,False,True,1-3,0,1,0.0,2.0,,,,ru,blog,False
ведение соцсетей цена,https://gptbot.uz/ru/smm-prodvizhenie-tashkent/,0,1,0.0,15.0,other,other,ru,unknown,False,False,True,11-20,0,1,0.0,15.0,,,,ru,landing,False
где директ в инстаграме через компьютер,https://gptbot.uz/ru/blog/instagram-direct-bot-kak-rabotaet/,0,1,0.0,79.0,instagram_bots,services_bots,ru,commercial_investigation,False,False,False,51+,0,1,0.0,79.0,,,,ru,blog,False
голосовой бот для бизнеса,https://gptbot.uz/ru/blog/golosovoy-chat-s-ii-dlya-biznesa/,0,1,0.0,79.0,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,51+,0,2,0.0,79.5,0.0,1.0,80.0,ru,blog,False
голосовой чат с ии,https://gptbot.uz/ru/blog/golosovoy-chat-s-ii-dlya-biznesa/,0,1,0.0,24.0,ai_general,ai_informational,ru,informational,False,False,False,21-50,0,1,0.0,24.0,,,,ru,blog,False
гпт чат,https://gptbot.uz/ru/gpt-chat/,0,1,0.0,3.0,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,1-3,0,1,0.0,3.0,,,,ru,landing,False
гугл бизнес сайт,https://gptbot.uz/ru/blog/google-maps-yandex-2gis-dlya-biznesa/,0,1,0.0,77.0,webdev,services_web,ru,commercial_investigation,False,False,False,51+,0,1,0.0,77.0,,,,ru,blog,False
дай ссылку на чат gpt,https://gptbot.uz/ru/blog/chat-gpt-na-russkom/,0,1,0.0,8.0,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,4-10,0,1,0.0,8.0,,,,ru,blog,False
договор на оказание услуг смм,https://gptbot.uz/ru/blog/dogovor-na-okazanie-smm-uslug-v-uzbekistane/,0,1,0.0,6.0,smm,services_marketing,ru,commercial,False,False,True,4-10,0,1,0.0,6.0,,,,ru,blog,False
доработка продвижение сайтов,https://gptbot.uz/ru/seo-prodvizhenie-saytov-tashkent/,0,1,0.0,33.0,seo,services_web,ru,commercial_investigation,False,False,False,21-50,0,1,0.0,33.0,,,,ru,landing,False
есть ли монетизация инстаграм в узбекистане,https://gptbot.uz/ru/blog/skolko-stoit-smm-i-vedenie-instagram-uzbekistan/,0,1,0.0,11.0,instagram_bots,services_bots,ru,commercial,False,True,False,11-20,0,1,0.0,11.0,,,,ru,blog,False
заказать seo продвижение сайта,https://gptbot.uz/ru/seo-prodvizhenie-saytov-tashkent/,0,1,0.0,33.0,seo,services_web,ru,commercial,False,False,True,21-50,0,1,0.0,33.0,,,,ru,landing,False
заказать поисковое продвижение сайта,https://gptbot.uz/ru/seo-prodvizhenie-saytov-tashkent/,0,1,0.0,35.0,seo,services_web,ru,commercial,False,False,True,21-50,0,1,0.0,35.0,,,,ru,landing,False
заказать рекламу в интернете,https://gptbot.uz/ru/internet-reklama-tashkent/,0,1,0.0,28.0,digital_marketing,services_marketing,ru,commercial,False,False,True,21-50,0,1,0.0,28.0,,,,ru,landing,False
заказать сайт для бизнеса,https://gptbot.uz/ru/sozdanie-sayta-dlya-biznesa/,0,1,0.0,30.0,webdev,services_web,ru,commercial,False,False,True,21-50,0,1,0.0,30.0,,,,ru,landing,False
заказать таргет рекламу,https://gptbot.uz/ru/targetirovannaya-reklama-tashkent/,0,1,0.0,11.0,digital_marketing,services_marketing,ru,commercial,False,False,True,11-20,0,1,0.0,11.0,,,,ru,landing,False
заказать телеграм бота,https://gptbot.uz/ru/blog/zakazat-telegram-bota/,0,1,0.0,70.0,telegram_bots,services_bots,ru,commercial,False,False,True,51+,0,1,0.0,70.0,,,,ru,blog,False
ии агент продавец,https://gptbot.uz/ru/blog/ai-prodavec-i-otdel-prodazh/,0,1,0.0,99.0,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,51+,0,1,0.0,99.0,,,,ru,blog,False
ии боты для бизнеса,https://gptbot.uz/ru/blog/chto-takoe-ai-bot-dlya-biznesa/,0,1,0.0,87.0,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,51+,0,2,0.0,87.5,,,,ru,blog,False
ии для обработки заявок,https://gptbot.uz/ru/avtomatizatsiya-zayavok/,0,1,0.0,86.0,leads_automation,services_bots,ru,commercial_investigation,False,False,False,51+,0,1,0.0,86.0,,,,ru,landing,False
ии продавец,https://gptbot.uz/ru/ai-prodavec/,0,1,0.0,7.0,ai_general,ai_informational,ru,informational,False,False,False,4-10,0,1,0.0,7.0,,,,ru,landing,False
ии с которым можно общаться,https://gptbot.uz/ru/blog/chat-s-ii-gde-poobshchatsya-s-iskusstvennym-intellektom/,0,1,0.0,56.0,ai_general,ai_informational,ru,informational,False,False,False,51+,0,1,0.0,56.0,,,,ru,blog,False
ии с которым можно поговорить,https://gptbot.uz/ru/blog/chat-s-ii-gde-poobshchatsya-s-iskusstvennym-intellektom/,0,1,0.0,72.0,ai_general,ai_informational,ru,informational,False,False,False,51+,0,1,0.0,72.0,,,,ru,blog,False
ии чат для сайта,https://gptbot.uz/ru/blog/chat-bot-dlya-sayta/,0,1,0.0,82.0,webdev,services_web,ru,commercial_investigation,False,False,False,51+,0,4,0.0,88.0,0.0,3.0,90.0,ru,blog,False
интернет реклама в ташкенте,https://gptbot.uz/ru/internet-reklama-tashkent/,0,1,0.0,24.0,digital_marketing,services_marketing,ru,commercial,False,True,False,21-50,0,1,0.0,24.0,,,,ru,landing,False
искусственный интеллект на узбекском языке,https://gptbot.uz/ru/blog/ai-bot-uzbekskiy-yazyk-kak-rabotaet/,0,1,0.0,10.0,ai_general,ai_informational,ru,informational,False,False,False,4-10,0,1,0.0,10.0,,,,ru,blog,False
искусственный интеллект с которым можно поговорить,https://gptbot.uz/ru/blog/chat-s-ii-gde-poobshchatsya-s-iskusstvennym-intellektom/,0,1,0.0,78.0,ai_general,ai_informational,ru,informational,False,False,False,51+,0,1,0.0,78.0,,,,ru,blog,False
как задать вопрос искусственному интеллекту,https://gptbot.uz/ru/blog/chat-gpt-na-russkom/,0,1,0.0,83.0,ai_general,ai_informational,ru,informational,False,False,False,51+,0,1,0.0,83.0,,,,ru,blog,False
как задать вопрос искусственному интеллекту,https://gptbot.uz/ru/blog/chat-gpt-online/,0,1,0.0,74.0,ai_general,ai_informational,ru,informational,False,False,False,51+,0,1,0.0,74.0,,,,ru,blog,False
как им пользоваться,https://gptbot.uz/ru/blog/chat-gpt-na-russkom/,0,1,0.0,1.0,other,other,ru,unknown,False,False,False,1-3,0,1,0.0,1.0,,,,ru,blog,False
как найти диалог с ии,https://gptbot.uz/ru/blog/chat-s-ii-gde-poobshchatsya-s-iskusstvennym-intellektom/,0,1,0.0,9.0,ai_general,ai_informational,ru,informational,False,False,False,4-10,0,1,0.0,9.0,,,,ru,blog,False
как общаться с искусственным интеллектом,https://gptbot.uz/ru/blog/chat-s-ii-gde-poobshchatsya-s-iskusstvennym-intellektom/,0,1,0.0,38.0,ai_general,ai_informational,ru,informational,False,False,False,21-50,0,1,0.0,38.0,,,,ru,blog,False
как оплатить,https://gptbot.uz/ru/blog/kak-oplatit-chatgpt-v-uzbekistane/,0,1,0.0,1.0,other,other,ru,unknown,False,False,False,1-3,0,1,0.0,1.0,,,,ru,blog,False
как переводится лид,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,1,0.0,19.0,leads_automation,services_bots,ru,informational,False,False,False,11-20,0,2,0.0,24.5,0.0,1.0,30.0,ru,blog,False
как пообщаться с ии,https://gptbot.uz/ru/blog/chat-s-ii-gde-poobshchatsya-s-iskusstvennym-intellektom/,0,1,0.0,22.0,ai_general,ai_informational,ru,informational,False,False,False,21-50,0,1,0.0,22.0,,,,ru,blog,False
как пообщаться с искусственным интеллектом,https://gptbot.uz/ru/blog/chat-gpt-na-russkom/,0,1,0.0,81.0,ai_general,ai_informational,ru,informational,False,False,False,51+,0,1,0.0,81.0,,,,ru,blog,False
как пообщаться с нейросетью,https://gptbot.uz/ru/blog/chat-s-ii-gde-poobshchatsya-s-iskusstvennym-intellektom/,0,1,0.0,44.0,ai_general,ai_informational,ru,informational,False,False,False,21-50,0,1,0.0,44.0,,,,ru,blog,False
как принимать оплату в телеграм,https://gptbot.uz/ru/blog/priem-oplaty-payme-click-v-telegram-bote/,0,1,0.0,23.0,telegram_bots,services_bots,uz,informational,False,False,False,21-50,0,1,0.0,23.0,,,,ru,blog,True
как принимать платежи в телеграм,https://gptbot.uz/ru/blog/telegram-bot-s-oplatoy-payme-click/,0,1,0.0,6.0,telegram_bots,services_bots,uz,informational,False,False,False,4-10,0,1,0.0,6.0,,,,ru,blog,True
как расшифровывается лид,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,1,0.0,1.0,leads_automation,services_bots,ru,informational,False,False,False,1-3,0,1,0.0,1.0,,,,ru,blog,False
как расшифровывается чат gpt,https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,0,1,0.0,9.0,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,4-10,0,1,0.0,9.0,,,,ru,landing,False
как связаться с искусственным интеллектом,https://gptbot.uz/ru/blog/chat-s-ii-gde-poobshchatsya-s-iskusstvennym-intellektom/,0,1,0.0,27.0,ai_general,ai_informational,ru,informational,False,False,False,21-50,0,1,0.0,27.0,,,,ru,blog,False
как сделать онлайн запись в телеграмме,https://gptbot.uz/ru/blog/telegram-bot-dlya-zapisi-klientov/,0,1,0.0,44.0,telegram_bots,services_bots,ru,informational,False,False,False,21-50,0,1,0.0,44.0,,,,ru,blog,False
